name,count
"Tan, Philip K.",2
" Sargent, B. A.",2
" Jabbour, Florian",1
" Lagudah, Evans",1
" Wu, Hao",36
"Qu, Baoyuan",1
" Li, Xiaohui",5
" Cheng, Chien-Hong",1
" Martin, Jennifer C.",1
" Aa, Ji-Ye",1
" Kelly, Audrey L.",1
" Schaller, Richard D.",1
" Berger, Lee R.",1
" Mastyugin, Michail S.",2
" Forbes, Gregory A.",1
" Ying, Jianming",2
" Heupink, Tim H.",2
" Flad, Rowan",1
" Lv, Songtao",3
" Bousso, Philippe",1
" Lai, Zhao",1
" Fabregat Santiago, Francisco",1
" Talamo, S.",1
" Zhang, CunLin",2
" Schwarz, Nicole",1
" Tian, Zhongxian",1
" Ivanov, Maxim",1
" Raes, Martine",1
" Busquets, Nuria",1
" Ding, Xiao-Xiao",1
" Honaker, C. F.",1
" Roman, Alejandro J.",1
" Xing, Dingyu",2
" Li, Linkai",1
" Wang, Zuyong",1
" Yue, M-L",1
"Shi, Juanjuan",1
" Wu, Fu-Ting",1
" Strom, Brian L.",1
" Sun, Aizhi",1
" Custer, Thomas C.",1
"Tavangar, Zahra",1
" Noirclerc-Savoye, Marjolaine",1
" Long, Xinping",1
" Lin, Ying",5
" Zhao, Yangang",1
"McGruder, Brenna",1
" Mazza, Michele",1
"Katagiri, Nanako",1
" Barr-Gillespie, Peter G.",1
"Yuan, Yan",1
"Lu, Yang",4
"Zhang, R.",1
" Liu, Kefang",1
"Sasdelli, M.",1
" Genever, Paul",1
" Smith, Jonathan M.",1
" Roeffaers, Maarten B. J.",1
" Savvidis, P. G.",1
" Xu, Guang-Jian",1
" Koyama, Tomio",1
" Bensch, Staffan",2
" Watts, Anthony B.",1
" Harmant, Christine",1
" Yu, Yiming",1
" Tsukazaki, Atsushi",3
" Lin, Hui-Ling",1
" Yu, Yuxi",1
" Jia, Dechang",1
"Meng, Dan",1
" Li, Mengqi",1
" Nicoll, Tami",1
"Kennedy, Chris",1
" Yuan, Jiayin",2
"Willott, Chris J.",1
" Chen, Riyuan",1
" Sanmillan, Maria L.",2
" Ahuja, Rajeev",4
" Waluk, Jacek",1
" Yan, Li Kai",1
"Fridman, Yulia",1
" Benson, Bryan L.",1
" Cui, Qinghua",3
"Ganat, Yosif M.",1
" Rasouli, Shima",1
" Hajek, Michael A.",1
" Ling, X. S.",1
" Pompilio, Giulio",2
" Ghisellini, G.",1
" Scheib, Christiana",1
" Ko, Jenq-Yuh",1
" Gautam, Umesh",2
" Xue, Liyao",1
" Robles, Roberto",1
"Tang, Guanghui",1
"Xu, Hai",5
" Hiltbrunner, Andreas",1
" Notarantonio, Sara",2
" Kadunc, Lucija",1
"Bin, Qian",1
"Inosov, Dmytro S.",1
" Zhang, Zeng-ming",1
" Lee, Jae Hyun",2
" Kim, Ji-Hyung",1
" Kalt, Heinz",1
" McCabe, Matthew S.",1
" Wang, Huayan",1
" Grom, Alexei",1
"Arora, Mansi",1
"Fan, Chengkong",1
"Ding, K.",2
" Pidugu, Lakshmi S.",1
" Araoka, Fumito",1
" Beisswenger, C.",1
" Hoffman, Ronald",1
" Chen, Stephenie B.",1
" Hathorne, Edmund",1
" Zhao, Hu",11
" Qin, Hongmei",1
" Shi, Qiuxiang",1
" Haig, David",1
"Sun, Yun",1
" Fair, Benjamin Jung",1
" Ma, Y.",1
" Pelosi, Assunta",1
"Gerceker, Duygu",1
" Zhou, Xincheng",2
" Sharpe, Colin",1
"Zhang, Qing-He",2
"Zhou, Dantong",3
" Kaethner, Ralf",1
" Shrotri, Abhijit",1
" Samways, Michael J.",1
" Myung, Jihwan",1
" Walker, S. A.",1
" Ario, Toshiyuki",1
" Park, Byeongwoo",1
" Erhart, Jan",1
" Campoy, Jose Antonio",1
" Ma, Shutan",1
" Wang, Zi-Long",1
" Neuhaus, Alexander",1
" Binelli, Andrea",1
" Samokhvalov, P. S.",2
"Jiang, Xiao Jin",1
"Hirschi, Karen K.",1
"McPhillips, Devin",1
" Rigal, Francois",1
" Kenah, E.",1
" Sun, Haocheng",1
"Schimel, David",1
" Verfaillie, Catherine M.",2
" Hou, Bi-Huei",1
" Coustau, Christine",1
"Qin, Yunxiang",1
"Cottineau, Julien",1
" Cao, Wenxin",1
"Jia, Guanqing",4
"Spackman, Erica",1
"Martin, Lewis J.",2
" Bruggmann, Remy",1
" Kang, Xiongwu",1
" Vak, Doojin",3
"Prosdocimo, Domenick A.",1
" Rangarajan, Sudharshan",1
" Larger, Etienne",1
" Andryushkova, Aleksandra",2
" Wong, Elissa W. P.",1
" Noble, Charleston",1
" Rogowsky, Peter M.",1
" Zhi, Peng",2
" Sunahara, Kenji",1
"Hu, Haihua",1
" Kristam, Rajendra",1
" Jouret, Francois",1
" Ning, Baitang",1
"Hou, Jingtao",1
"Tsuihiji, Takanobu",2
"Lv, Yanqi",1
" Toyofuku, Takashi",1
" Pont, Simon D. A.",1
" Colotti, Gianni",1
"Li, Junfang",2
" Cheng, Ao",1
" Rossi, Gentilina",3
" Kang, H. J.",1
" Zhang, Wanling",1
" Irum, Bushra",1
" Bitinas, Albertas",1
"Duan, Xiaopeng",1
" Zhu, Junbo",1
" Barolo, Claudia",8
" Modo, Giuseppe",1
" Ye, Xiaohan",1
" Appleton, Marc A.",1
" Hou, Dongman",1
" Jonsson, Colleen B.",1
" Cariaso, Mike",1
"Harrison, Rachael H.",1
" Monaco, Domenico",1
" Prpic, Nikola-Michael",1
 Yang Hua,1
" Burke, David",1
" Garnett, Erik Christian",1
" Majdalani, Nadim",1
"Liu, Liu",1
" Kida, Yuichiro",1
" Wang, Jian Yu",1
"Miao, Guo-Xing",1
" Ning, Zhi",1
"Xuan, Chuang",1
" Xia, Jun-Fen",1
" Bibikova, Tanya",1
" Chakraborty, Debashis",1
Xin Liangjie,1
" Zhang, Quanxin",2
" Hu, Guipeng",1
"Shan, Jianwei",1
"He, Junjie",1
" Zou, Fuhao",1
" Evans, David C.",1
" Moriya, Mai",1
" Gu, Bian-Li",1
" Ma, Fukun",2
" Martinez-Lopez, Alicia",1
" Berard, Marion",1
"Churkina, Galina",1
" Ueda, Masami",1
" Bindman, Julia G.",1
" Xu, Wei",14
" Shi, Ke",1
" Heckel, David G.",2
"Chirumamilla, Manohar",1
" Abraham, Adedoyin D.",2
" Zheng, Aiping",2
"Novodarszki, Gyula",1
" Ko, Yohan",2
" Huang, Yun",15
" Shen, Ming",3
"Li, Hailiang",1
" Safdari, Majid",2
" Hu, Xuemei",1
" Bi, Hui",3
" Masters, Dan",1
" Guignot, Nicolas",1
" Fehse, B.",1
" Tsivadze, A. Yu.",1
" Jiang, H.",2
" van Zelm, Rosalie",1
" Tian, Wenshou",1
" Adachi, Mitsuhiro",1
"Zhang, Jintao",4
" McMurray, Cynthia T.",1
" Moat, B. I.",1
" Liu, Xueyuan",1
" Brauner-Osborne, Hans",1
" Shi, Jinlei",1
"Huynh, K. K.",1
" Eckert, Juergen",2
"Petkovich, Daniel A.",1
"Naikaew, Atittaya",1
" Kinsey, Nathaniel",1
" Liu, Mengjie",3
"Tian, Q. -Y.",1
" Alsari, Mejd",1
" Sun, Lianhui",1
" Kim, Seulwoo",1
" Yi, Ya",3
 Hu Mingyu,1
" Peng, Linna",1
" Pan, Chunyang",1
" Tao, Junxian",1
" Zhang, Xiao-Ran",1
" Gherardi, Marie-Julie",2
" Miranowicz, Adam",10
" Palikundwar, U. A.",1
" Zhai, Weigang",1
" Hu, Yulan",1
" Hu, Jianyong",1
" Becker, T.",1
" Wu, Jinlin",1
" Vanneaux, Valerie",1
" Jang, Ho Seong",2
" Zhong, Sheng Ping",1
 HuangXinyu,1
" Zhang, Beilin",1
" Sindlinger, Thilo",1
" Zhang, Manling",2
" Lu, Ke",1
"Jorgensen, Ine",3
" Zehrmann, Anja",3
"Shanmugam, P. Mahesh",2
" Yu, Xiaofan",1
" Calloni, Alberto",1
" Kim, Un-Kyung",1
"Bellard, Celine",2
" Ludwig, Christina",1
" Roberts, R. Michael",2
" Armstrong, Kyle N.",1
" Grinstaff, Mark W.",1
" Xu, Kemin",2
 Ai Qing,2
" Brueck, Wolfram M.",1
" Richard, Hugues",1
" Yang, Deyu",1
" Yamazaki, Maya",1
" Car, Diana",1
" Zhong, Chuan-Jian",3
" Truchetet, Marie-Elise",2
"Raman, Rahul",1
" Salunke-Gawali, Sunita",1
" Lan, Zhang",24
"Iehisa, Julio Cesar Masaru",2
"Nogueira, Diego J.",1
"Hu, Shouyun",1
"Cardenas, Pablo D.",1
" Petukhov, Alexey",1
" Dai, Xing-Xing",1
" Gustafsson, Orjan",5
" Yu, Xiaoliang",2
" Tani, Kenzaburo",1
"Qiu, Qiang",1
" Wong, M. K.",1
" Han, Xiao-Ying",1
" Li, Songgang",1
" Croxatto, Antony",1
" Del Corvo, Marcello",1
" Zhuang, Qianlai",3
" Han, Li-Feng",1
" Ge, Zhaoyi",1
"Rong, Z. J.",3
" Wang, Xiao-Yu",1
"Hong, Chaopeng",1
" Su, Liang",1
" Yao, Xiaolong",1
" Kaufman, Randal J.",1
"Sato, Miwa",1
" Wolff, Philippe",1
" Whalen, Patrick",1
" Verma, Swati",1
" Diallo, Boubacar",3
" Manzini, Chiara",1
" Davis, Mark F.",1
" Chang, Gao-Fong",2
" De Waele, Dirk",1
" Naraghi-Arani, Pejman",1
"Hu, Fengshuo",1
" Herschlag, Gregory",1
" Ochoa, Andrea",1
"Miller, Nathaniel D.",1
" Graham, Sean W.",1
"Caccamo, Mario",1
 Jia Xin,1
" Matsuishi, Satoru",2
" Tang, Y. W.",1
" Todesco, Sara",1
" Zhou, Junfei",1
"Mrowka, R.",1
"Garland, Stephen L.",1
" Al-Tawfiq, Jaffar A.",4
" Tsang, Tim K.",2
"Guan, Chengcheng",1
" Wolf, T.",5
"Ravotti, Francesco",1
" Sandoval, Darleen A.",1
" Miyajima, Nobuyoshi",1
"Bythell-Douglas, Rohan",1
"Sun, Sangrong",1
" Swanstrom, Jesica",2
" Bussotti, Laura",1
" Kim, Tea-Yon",1
" Lilliu, Samuele",1
" Chang, Shu-Nung",1
" Cai, Chuanzhu",1
" Ren, Fa-Zheng",1
" Muhammad, Pir",1
" Ryan, Aindrias",1
"Kumar, Ashutosh",1
" Lee, Moo-Seung",1
" Wang, Zhenxin",1
" Yao, Kaihu",1
" Wu, Yishang",1
" Chesi, Stefano",1
" Kerfoott, James",1
" Roy, M. S.",3
" Kang, Yunhee",1
"Udagawa, Masafumi",1
" Dong, Lin",1
" Trasatti, Hannah",1
" Muehling, K. -H.",1
" Chelico, Linda",4
"Yu, Jingyin",1
" Hess, Ortwin",5
" Marino, A. F.",3
" Pereira, Paulo J.",1
" Cai, Zhenbo",1
" He, Weihua",1
" Chang, Woo Je",1
"Li, Y. J.",1
" Niu, Lei",1
"Tan, Dan",1
" Antonio, Baltazar",2
" Allen, Jacob M.",1
" Heckerman, David",1
" Hilber, Karlheinz",1
"Wu, Fan",1
" Suchard, Suzanne J.",1
"Sharma, G. D.",4
" Batary, Peter",1
" Muthamizhchelvan, C.",1
" Tsai, Hsin-Han",1
" Colland, Frederic",1
" Tong, Yi-Ping",1
" Hong, Sukjoon",1
" Baker, David J.",1
" Mancera, Ricardo L.",1
" Jin, B.",1
" Vaquero, Alejandro",1
"Tan, Xiao-Dong",1
"Shivanna, Mahesh",1
"Richardson, Spencer J.",1
" Yao, Dechang",1
"Shylesh, Sankaranarayanapillai",1
" Zacchi, Flavia L.",2
" Jardinaud, Marie-Francoise",2
" Tautvaisiene, G.",1
" Manrique-Carpintero, Norma Constanza",1
" Ho, Ghim Wei",1
" Wang, Xinchen",6
 Zhang HaiYing,1
" Huai, Ping",1
"Chen, Caiyun",1
" Puccetti, Simonetta",1
" Amrute, Amol P.",2
" Grubaugh, Nathan D.",1
" Huang, Wenmin",1
" Santesmasses, Didac",1
" Narayanan, A.",1
" Wildman, Scott A.",1
" Tang, Wenbin",1
"Shen, Hongzhang",1
"Hengesbach, Martin",1
"Riordan, Sean M.",1
" Balmaseda, M. A.",1
" Przybilla, Thomas",1
" Gao, Tongtong",1
" Rocha-Ferreira, Eridan",1
" Karakousis, Petros C.",1
" Takada, Masahiro",1
" Roecker, Annika",1
"Raikov, A. A.",1
" Morozov, Igor",1
"Xu, Caiyao",1
" Lu, Bingqing",2
" Zhang, Qichun",16
" Sima, Marian",1
" Sun, Yuyu",1
" Fan, Ruiqing",11
"Zhang, Qichun",1
"Xu, Gang",4
" Lin, Jin-Yan",1
" Lee, Yi-Fang",1
" Xie, Jia",2
"Manabe, Kunio",1
" Liu, Yayun",1
" Yuan, Runyu",1
" Liu, Li Jing",1
 WangXinming,1
" Peng, Xiaorong",9
" Sucov, Henry M.",3
" Nuttall, Jeremy",1
" Shi, Zhennan",1
" Aurich, R.",1
" Riha, Christian",1
" Lowen, Anice",1
" Lepo, Joe Eugene",1
" Leyva-Grado, Victor H.",1
" Neupane, M.",2
" Vergniory, M. G.",5
" Lai, Chih-Hsien",2
"Yi, Weimin",1
"Reigstad, Christopher S.",1
"Qiu, Jijun",1
"Makoudi, Younes",1
" Zheng, X. -T.",1
" Roh, Kwang Chul",1
" Pham, Gina M.",1
" Wang, Xuesong",3
" Burant, Charles F.",1
" Messing, Charles",1
" Jiang, Yongping",9
" Sun, Huiyong",1
" Fan, Wei",5
" Mazarei, Mitra",1
" Kumari, Sudha",1
" Zuo, Teng",1
" Feuillet, Catherine",12
"Yu, Quanlei",1
" Xu, Yuan",5
" Budko, S. L.",4
" Franke, Dieter",1
" Ghini, Veronica",1
" Cvitic, Silvija",1
" Gordon, Anna",1
" She, Yawen",1
" Abdelwhab, El-Sayed M.",1
" Shen, Li-Tuo",2
" Bastien, Nathalie",1
" Han, Seunghee",1
" Du, Kang",1
" Huo, Junchao",1
" Sun, Jingxu",1
" Navarro, Lionel",1
" Xing, Zipeng",2
" Brajkovic, Dejana",1
" Porath-Krause, Anita J.",1
 Xiao Lixin,1
" Tomek, Nikolas",1
"Saadi, Habib A. Shojaei",1
"Zhao, Mengfei",1
" Hao, Zong",1
" Kanber, Deniz",1
" Chen, Yixu",1
" Kim, Jongjin B.",1
" Qian, Xian",1
" Davoudi, F.",1
" Henze, Daven K.",2
" Biddle, Joseph F.",1
" Mauerhan, Jon",1
" Hoffmann, M.",1
"Li, Hui",6
Li Zhenggang,1
" Gao, Guangping",3
"Nus, Meritxell",1
" Sheng, Xuefen",1
"Kim, Min-Soo",1
" Liu, Yao",1
" Mayrhofer, Peter",1
" Xu, Su-Yang",3
"Morrison, Erin S.",1
" Zhao, Jianfei",2
" Kawamura, M.",2
" Yu, Dahai",1
" Bertagna, Xavier",1
" Yang, Bingchu",10
" Park, Y. C.",2
" Xu, Wenting",1
" Mazzarelli, Antonio",1
" McConnell, Bruce",1
" Coll, Rebecca C.",1
" Chua, Nam-Hai",1
" Liang, Chutao",1
" Huh, Jooryung",1
" Bruhat, Alain",1
"Martinez, Shannalee R.",1
"Vos, Seychelle M.",1
" Jung, Heinrich",1
" Lei, Wu",1
"Wen, Haitao",1
" Rigaudier, Thomas",1
" Ji, Dong",2
" Creech, C. Buddy",2
" Zhang, Yuanchao",1
"Rabajante, Jomar Fajardo",1
" Tago, Nobuhiro",1
"Ye, Yongda",1
" Raber, Jacob",1
" Saraya, A.",1
" Bartlett, Paul",1
" Hirsch, J. G.",1
"Li, Zhong-Yu",1
" Quick, Marsha L.",1
" Kawai, Takayuki",1
" Custers, Hans",2
" van Groenigen, Kees Jan",1
" Tao, Jingmei",1
" Wang, Shulong",1
" Ma, Danyang",1
" Krolikowska, Agata",1
" Wolff, E. W.",1
"Wu, Qiong",1
" Zhang, Yingchun",1
" Chernioglo, E. S.",1
"Legendre, Cedric P.",1
 Li Li,6
"Lan, Huachun",1
" Bi, Shun-Dong",1
"Ochsenkuhn, Michael A.",1
"Miyata, Tomohiro",1
" Liu, Xunshan",2
" Tao, Shi",2
" Song, Qiuling",1
" Zeng, Xin",3
" Hirsch, Anna K. H.",1
" Gupta, Alok K.",1
" Bravo-Abad, J.",2
" Liu, Lixin",1
"Fu, Yao",1
" Negi, Arvind S.",1
" Su, Yi-Hsien",1
" Tong, Yiping",2
" Canestro, Cristian",1
"Mahadevi, A. Subha",1
" Radovcic, Davorka",1
"Wang, Yihua",1
" Cui, Yongfu",2
"Ashrafi, Ghazaleh",1
" Olivares, S.",2
"Robinson, Victor Naden",1
" Gasbarrini, Giovanni",1
"Li, Chengping",1
" Xie, Changde",2
" Cruz-Oro, Eduard",2
" Penev, Evgeni S.",3
" Lin, Guiting",1
" Brown, Garrett W.",1
" Reano, Armando Felix",1
"Renaud, Gabriel",1
" Tseng, Kuei Y.",1
"Dokholyan, Nikolay V.",1
" White, Douglas",1
" Gurtowski, James",1
" Zulueta, Medel Manuel L.",1
" Gagne, Julie-Moore",1
" Pappolla, Andrea",1
" Wettstein, Felix E.",1
" Mao, Yuling",1
" Trammell, T. L. E.",1
"Hamalainen, Sampsa K.",1
"Tomkuviene, Migle",1
"Luo, X.",2
" Lo, Chaur-Tsuen",1
"Jiang, Shuyong",1
" Chen, Xing-Qiu",6
" Hernandez, Alfredo J.",1
"Ye, Xin",1
" Limpanont, Yanin",2
" Yuan, Bo",1
" Asmussen, Marianne",1
" Armel, Thomas Z.",1
"Mayerle, Megan",3
"Song, Weixing",2
" Kato, Mamoru",1
" Qu, Dong",1
" Song, Y. -H.",1
" Li, Baoguo",1
"Gardner, Kiani A. J. Arkus",1
" Wang, Die",1
" Xu, Shixia",1
" Kar, Mega",1
"Peck, Barrie",1
" Yan, Jiaqiang",3
" Tiesler, Carla M. T.",1
" Webster, Robert",2
"Zhu, Shiyou",2
" Li, Yong",19
"Li, Daotong",1
" Chen, Lixin",1
" Parente, M.",1
" Wu, Shenggen",1
" Miller, Christopher A.",1
" van der Gucht, Jasper",1
" Tian, Dongsheng",1
" Kurumisawa, Yuma",1
"Zhou, Yajun",1
"Fernandez-Sierra, Monica",1
" Glass, Hugh F. J.",1
" Arbiol, Jordi",1
" Deng, Cecilia",2
" Dishon, Shira",1
" Oh, Sang-Keun",1
" Zhang, Fanyu",1
" Chang, Fen",1
" Juric, Dejan",1
" Anderson-Furgeson, James",1
" Zhang, Jibiao",1
" Goda, Shuichiro",2
" White, Ruth A.",1
" Fu, Shou-Peng",1
" Roach, Anthony C.",1
" Sung, Young Mo",1
"Song, Gaoyuan",1
" Kakinuma, Yoshimi",1
" Chen, Shuo",4
"Coleman, Bradley I.",1
"Cree, Simone L.",1
"Bhowmick, Tushar",1
"Parfrey, Laura Wegener",1
" Sung, Nuri",3
"Williams, Cassandra R.",1
" Makki, Nadja",1
" Qu, Haonan",1
" Pellegrini, Giovanni",1
" Le, Brandon",1
" Weidenauer, Ana",1
" Zhang, Hua-Feng",1
" Dong, Lu",1
" Muto, Manabu",2
" Wang, S-J.",1
" Peylin, Philippe",2
" Chen, Yang-Fang",1
" Schwarzer, Caroline",1
"King, Brian F.",1
"Lauri, H.",1
"Nezames, Cynthia D.",1
" Li, Guohong",10
"Guo, Xiaoyong",1
" Park, Jun Sub",2
"Lu, Xueqing Maggie",1
" Yee, Philina",1
" Potgieter, Marnie",1
" Marette, Andre",1
" Caputo, Christine A.",1
" Chen, Guangxu",3
" Maxwell, Patrick H.",2
" Kumar, E. Naveen",1
"Al-Babili, Salim",1
" Yahya, R.",1
" Baumann, K.",1
" Schermelleh, Lothar",1
" Sparre-Ulrich, Alexander Hovard",1
" Malanchi, Ilaria",1
" Jang, Jae-il",4
" Tanoue, Takeshi",2
" Navarro, Jose Fernandez",1
" Childs, Geoff",1
" Yang, Jiazhen",1
" Czerwinski, Mike",1
" Wu, Sherry",1
" Wu, Heng",4
" Ma, Xiao-yi",1
" Carlson, Robert M. K.",1
" Priedeman, Jonathan L.",1
" Ma, Tingli",35
" Dal Molin, Alessandra",1
" Okamoto, Hiroaki",1
"Llopis, M.",1
" Liu, S. L.",2
" Meijer, Adam",2
" Huaitalla, Roxana M.",1
" Safari, Hassan",1
" Salas, Monica",1
" Yonemaru, Jun-ichi",1
" Xu, Jiaohui",3
" Shimada, Taku",1
" Serrano, Nicolas",1
" Wu, Xiaobo",1
" Shen, Zhu-Rui",1
" Kim, Kyobum",1
" Lee, Hyo Jung",1
" He, Chaoyu",1
"Hawkins, Kate E.",1
" Edwards, Kathryn M.",2
" Rodriguez, Ramon M.",1
" Lotfalizadeh, Hossein Ali",1
" Sun, Shengnan",1
"Salari, Maryam",1
" Gonzalez, S.",1
"Wang, Chunlei",2
"Johnsson, Per",1
" Crommie, Michael F.",2
" Guo, Ruihong",1
" Jung, Yen-Sook",1
" Poinar, Hendrik",2
" Li, Kan",2
"Kunimatsu, Yutaka",1
"Reddish, Florence N.",1
"Huang, Meng",1
"Wang, Yan",8
" Leishman, Michelle R.",2
" Zhang, Yufeng",3
" Della Cioppa, Giovanni",1
"Connaris, Helen",1
" Zhang, Wenhui",3
" Taji, Teruaki",1
" Guo, Xiling",1
" Valenzuela, C. Fernando",1
" Bakulin, Igor G.",1
" Ramzanpour, Mohammad Ali",1
" Ehsan, M. Q.",1
" Mao, Yanfei",1
" Cao, Lirong",1
" Yoshinaga, Masaru",1
" Gao, Yongli",19
" Wei, Yongjie",1
" Chan, Chung-Hei",2
"Shi, Yigong",5
" Zhao, Junjie",2
" Wong, George T. F.",1
" Guan, Zeyu",1
"Sankar, Senthil Alias",1
" Cuesta-Astroz, Yesid",1
" Guo, Juntao",1
" Wakasa, Yuhya",1
" Nguyen, Giao T. M.",1
" Xu, Zexi",1
" Chami, Mohamed",2
"Hao, Tian",1
"Shi, Baochen",1
" Lu, Hua",1
" Grimm, Andrew A.",1
" Winther, Signe Abitz",1
" Hertzog, Paul J.",3
"Li, Xuefeng",1
" Dunfee, Rebecca L.",1
" Huntley, Mark E.",1
" An, Shuai",3
" Huang, Qinghan",1
" Holloway, Beth",1
" Goldstein, Tracey",1
Vu Van Loi,1
" Zegkinoglou, I.",1
" Williams, Garth J.",2
" Walsh, James P. S.",1
" Lv, Miaoqiang",1
" Lenstra, Johannes A.",1
"Yu, Lili",1
" Ysard, N.",1
"Shabel, Steven J.",2
"Sun, Jie",1
" Wood, P. R.",1
"Liu, Bodu",1
" Chen, Shumin",1
" Wang, Hongjing",2
" Wade, Paul A.",2
"Medhaug, Iselin",3
" Xue, Zhen-Zhen",1
" Godefroit, Pascal",4
" Cai, J.",1
" Yoshioka, K.",1
" Long, W. Christopher",1
" Murphy, Daniel",1
" Cho, In Sun",2
" Li, Rong-Qing",1
"Sarangi, Aditya Narayan",1
"Yu, Xiaobo",2
" Ljung, Karin",2
" Chen, Ling-Ling",7
" Feng, Weiguo",1
" Leng, Xiao-Yao",1
" Long, Haixin",1
 Li Guodong,1
"Liu, Yanan",1
" Pastor, F. I. Javier",1
" Kong, Lingzhuo",1
" Huang, Yuefei",2
" Brandt, Eric B.",1
" Wu, Xiao-Hang",1
" Zobel, Martin",1
"Tanaka, Sayuri",1
"Sindhu, Camille",1
" Sellers, James R.",1
" Shindell, Drew",1
Sun Xing,1
"Wei, Tiantian",1
"Wiesner, Darin L.",1
"Forsburg, Susan L.",1
" Zheng, Feixiang",1
" Su, Min",5
"Zaretsky, Irina",1
" Taha, Sharif A.",1
"Silvearv, Fredrik",1
" Gordon, Jonathan L.",1
" Johnston, M. B.",1
"Jing, Pengtao",2
" Fry, Alan",1
" Vasquez Martinez, R.",1
" Yu, Richeng",1
" Chang, Dong Wook",1
" Press, William H.",1
" Battisti, David S.",1
"Dou, Yuhai",1
" Gibaud, Alain",2
" Zhang, Bting",1
" Guzelturk, Burak",1
" Li, Cuiling",3
" Burkart, Michael D.",2
" Huang, Shaping",1
" Russo, Matteo Antonio",1
"Wu, Shuilin",1
" Hu, P. S.",1
" Irving, Aaron T.",3
" Lorenz, Martin",1
" Qiu, Xinmin",2
"He, Yuxian",1
"Amara, Hakim",1
" Kwon, Suk-Yoon",2
" Marquez-Jurado, Silvia",1
" Ranjan, Ravi",1
"Weierstall, Uwe",1
" Peng, Xiongbo",1
" Du, E. Z.",1
" Brown, Ian H.",7
" Xu, Fan",2
" Ng, Amanda Hui Qi",1
" Sichoix, Lydie",1
" Pringle, J. M.",1
" Li, Jin-Hua",12
"Shen, Zhenxing",2
"Asaba, Yutaro",1
" Palser, Anne L.",2
" Kuepper, Jochen",1
"Tseng, Tien-Wen",1
" Ionita, Gabriela",1
" Hoeltge, Gerald A.",1
" Fujino, Kenji",1
" Garib, V. F.",1
 Han WeiZhong,1
" Cleves, Phillip A.",1
"Zhao, Lichen",1
" Candresse, Thierry",1
"Sakmar, Thomas P.",1
"Quinones, Mar",1
" Huang, Wei-bin",1
"Zhu, Yuangui",1
"Dakal, Tikam Chand",1
" Yamamoto, Shunsuke",1
"Zhu, Ruidong",1
" Beaumont, Michelle",2
" Zhang, Huixing",1
" Li, Yingren",1
" Ernest, Cheryl Tatum",1
" Fang, Yin",1
"Smits, S. L.",1
" Chou, Hsien-Chao",1
" Davizon, Emily Spence",1
" Zhao, Yuanzhang",1
" Gaulton, Kyle J.",1
" Batra, Arvind",1
" Zhang, Qing",16
" Patterson, Robin E.",1
" Fang, Jianhuo",2
" Shahbazyan, T. V.",1
" Dumas, B.",1
" del Estal, Pedro",1
"Lin, Chien-Ling",1
 Guan Fang,2
"Kim, Eun Ji",1
"Chang, Yunhua",3
" Nishimura, Terumi",1
" Kobayashi-Yurugi, Takami",1
" Liu, Chao",15
" Margolles, Abelardo",2
" Goss, Erica M.",1
" Zhang, Xi-Rui",1
"Sperling, Joseph",1
"Obeng-Adjei, Nyamekye",1
" Nishitani, N.",2
 YukiTawaraya,1
" Shang, Xiuling",1
" Bird, Steve",1
"Collard, Mark",1
" Jia, Dongdong",2
" Silva, Joao H.",1
" Lin, Guo-Qiang",1
" Masero, Jose A.",1
" Furukawa, Takuya",1
" Yu, Jane J.",1
"Frenger, I.",1
"Lee, Jae Sung",1
" Mahdavi, Somayeh",2
" Allmaier, Guenter",1
" Chain, Frederic J. J.",1
" Chung, Hyun-Jung",1
" El Hafidi, Naima",1
" Wang, George",1
" Ni, Ruijing",2
" Deng, W.",1
"Lange, B. Markus",1
" Yoon, Jeong-Hun",1
" Tajima, Shogo",1
" Brugada, Ramon",1
" Antonsson, Liselotte",1
" Pal, Umapada",1
" He, Tian",1
" Gonzalez, Juan",1
" Fu, Jingying",1
" Minutolo, Filippo",3
" Hirano, Hiro-Yuki",1
" Debiec, Karl T.",1
" Lu, Xubing",1
"Shurtleff, Matthew J.",1
" Zhang, Shu-Hong",1
"McCracken, Richard A.",1
"Zvaigzne, M. A.",1
"Shi, Run",1
" Polasky, Stephen",2
" Yi, Chengqi",7
" Stella, L.",1
" Chen, Dongyun",1
" Xiao, Wenjian",1
" Hendrickson, Wayne A.",5
 Yang Wen-Li,1
" Xia, Jianyang",2
"Yin, Xin",1
" Nann, Thomas",2
" Fujita, Takuya",1
" Elisafenko, Evgeny A.",1
" Hoving, Chris",1
" Ren, Zhiyu",3
"Zhang, Le",1
" Wang, Ya",5
" Du, Yaqin",2
" Icely, Dominic",1
"Liu, Miao",1
"Zhao, B. G.",1
" Macpherson, Cameron Ross",1
" Butler, John",1
" Tang, Qunwei",28
"Ostrovidov, Serge",2
" Hamblin, Michael R.",1
" Tremblay, Kimberly D.",1
" Tan, Xiao-Wei",1
" Kutsuna, Masamichi",1
"Passier, Robert",1
" Ochoa, David",1
"Chen, Yuanyuan",3
" Ramachandran, Anup",1
"Zhu, Zengrong",1
" Churcher, Ian",1
"Sawaf, Matthieu",1
" El-Gendy, Ahmed Osama",1
" Kotliar, Gabriel",2
" Sudhakar, Duraialagaraja",1
" Wu, Guichang",1
" Tan, Heok Hui",1
" Rosenshine, Ilan",1
